Campus,Sex,Area ID,Area,Career,Academic Degree,Students
CU,Hombre,3,Ciencias sociales y derecho,Estudios en relaciones internacionales,Maestría,16
CU,Hombre,3,Ciencias sociales y derecho,Sociología,Licenciatura,902
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Licenciatura,272
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Doctorado,60
CU,Hombre,3,Ciencias sociales y derecho,Ciencias de la comunicación,Licenciatura,2053
CU,Hombre,3,Ciencias sociales y derecho,Economía,Especialidad,103
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con jóvenes,Especialidad,8
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social,Maestría,20
CU,Hombre,3,Ciencias sociales y derecho,Economía,Licenciatura,3976
CU,Hombre,3,Ciencias sociales y derecho,Demografía social,Maestría,1
CU,Hombre,3,Ciencias sociales y derecho,Ciencia forense,Licenciatura,46
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con adultos mayores,Especialidad,2
CU,Hombre,3,Ciencias sociales y derecho,Historia económica,Especialidad,8
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Doctorado,100
CU,Hombre,3,Ciencias sociales y derecho,Derecho fiscal,Especialidad,83
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Doctorado,8
CU,Hombre,3,Ciencias sociales y derecho,Estudios en relaciones internacionales,Maestría,18
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y administración pública,Licenciatura,1652
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Licenciatura,5767
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social,Licenciatura,802
CU,Hombre,3,Ciencias sociales y derecho,Historia del pensamiento económico,Especialidad,10
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con mujeres,Especialidad,5
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Licenciatura,6204
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Maestría,258
CU,Hombre,3,Ciencias sociales y derecho,Comunicación,Maestría,20
CU,Hombre,3,Ciencias sociales y derecho,Opinión pública,Especialidad,2
CU,Hombre,3,Ciencias sociales y derecho,Economía,Doctorado,73
CU,Hombre,3,Ciencias sociales y derecho,Negociación y gestión de conflictos políticos y sociales,Especialidad,6
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y estudios de la información,Maestría,21
CU,Hombre,3,Ciencias sociales y derecho,Economía,Doctorado,60
CU,Hombre,3,Ciencias sociales y derecho,Relaciones internacionales,Licenciatura,919
CU,Hombre,3,Ciencias sociales y derecho,Comunicación y campañas políticas,Especialidad,5
CU,Hombre,3,Ciencias sociales y derecho,Ciencia forense,Licenciatura,37
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Doctorado,95
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Licenciatura,6906
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social,Licenciatura,864
CU,Hombre,3,Ciencias sociales y derecho,Negociación y gestión de conflictos políticos y sociales,Especialidad,9
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social,Licenciatura,595
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,40
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,50
CU,Hombre,3,Ciencias sociales y derecho,Estudios políticos y sociales,Maestría,26
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Especialidad,468
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Maestría,69
CU,Hombre,3,Ciencias sociales y derecho,Estudios en relaciones internacionales,Maestría,8
CU,Hombre,3,Ciencias sociales y derecho,Sociología,Licenciatura,876
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y sociales,Doctorado,107
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y estudios de la información,Doctorado,21
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Doctorado,119
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Maestría,206
CU,Hombre,3,Ciencias sociales y derecho,Relaciones internacionales,Licenciatura,953
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Licenciatura,113
CU,Hombre,3,Ciencias sociales y derecho,Ciencia de datos,Licenciatura,14
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Especialidad,32
CU,Hombre,3,Ciencias sociales y derecho,Demografía social,Maestría,2
CU,Hombre,3,Ciencias sociales y derecho,Estudio social y gestión local,Licenciatura,36
CU,Hombre,3,Ciencias sociales y derecho,Estudio social y gestión local,Licenciatura,40
CU,Hombre,3,Ciencias sociales y derecho,Demografía social,Maestría,1
CU,Hombre,3,Ciencias sociales y derecho,Política criminal,Maestría,26
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,47
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con jóvenes,Especialidad,6
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Doctorado,100
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo social,Especialidad,16
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y ciencias de la información,Licenciatura,251
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,36
CU,Hombre,3,Ciencias sociales y derecho,Comunicación y campañas políticas,Especialidad,6
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y administración pública,Licenciatura,1610
CU,Hombre,3,Ciencias sociales y derecho,Administración de archivos y gestión documental,Licenciatura,40
CU,Hombre,3,Ciencias sociales y derecho,Análisis político,Especialidad,9
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y estudios de la información,Doctorado,19
CU,Hombre,3,Ciencias sociales y derecho,Análisis político,Especialidad,10
CU,Hombre,3,Ciencias sociales y derecho,Economía,Maestría,77
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y ciencias de la información,Licenciatura,191
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y sociales,Doctorado,110
CU,Hombre,3,Ciencias sociales y derecho,Estudios políticos y sociales,Maestría,32
CU,Hombre,3,Ciencias sociales y derecho,Economía,Maestría,92
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y sociales,Doctorado,113
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con mujeres,Especialidad,1
CU,Hombre,3,Ciencias sociales y derecho,Sociología,Licenciatura,866
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Especialidad,8
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Maestría,15
CU,Hombre,3,Ciencias sociales y derecho,Administración de archivos y gestión documental,Licenciatura,34
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Doctorado,20
CU,Hombre,3,Ciencias sociales y derecho,Comunicación y campañas políticas,Especialidad,9
CU,Hombre,3,Ciencias sociales y derecho,Ciencias políticas y sociales,Especialidad,47
CU,Hombre,3,Ciencias sociales y derecho,Economía,Maestría,84
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con jóvenes,Especialidad,19
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y estudios de la información,Doctorado,19
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Maestría,21
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Licenciatura,1135
CU,Hombre,3,Ciencias sociales y derecho,Bibliotecología y estudios de la información,Maestría,19
CU,Hombre,3,Ciencias sociales y derecho,Demografía social,Maestría,4
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Doctorado,60
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social,Maestría,17
CU,Hombre,3,Ciencias sociales y derecho,Economía,Licenciatura,4309
CU,Hombre,3,Ciencias sociales y derecho,Estudios políticos y sociales,Maestría,36
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Especialidad,9
CU,Hombre,3,Ciencias sociales y derecho,Gobierno y asuntos públicos,Maestría,16
CU,Hombre,3,Ciencias sociales y derecho,Opinión pública,Especialidad,6
CU,Hombre,3,Ciencias sociales y derecho,Desarrollo y gestión interculturales,Licenciatura,39
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Maestría,659
CU,Hombre,3,Ciencias sociales y derecho,Estudios en relaciones internacionales,Maestría,16
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Doctorado,19
CU,Hombre,3,Ciencias sociales y derecho,Relaciones internacionales,Licenciatura,873
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Maestría,1
CU,Hombre,3,Ciencias sociales y derecho,Ciencia forense,Licenciatura,38
CU,Hombre,3,Ciencias sociales y derecho,Economía,Doctorado,78
CU,Hombre,3,Ciencias sociales y derecho,Economía,Especialidad,41
CU,Hombre,3,Ciencias sociales y derecho,Gobierno y asuntos públicos,Maestría,22
CU,Hombre,3,Ciencias sociales y derecho,Gobierno y asuntos públicos,Maestría,21
CU,Hombre,3,Ciencias sociales y derecho,Economía,Licenciatura,4701
CU,Hombre,3,Ciencias sociales y derecho,Sociología,Licenciatura,813
CU,Hombre,3,Ciencias sociales y derecho,Comunicación,Maestría,23
CU,Hombre,3,Ciencias sociales y derecho,Antropología,Maestría,12
CU,Hombre,3,Ciencias sociales y derecho,Ciencias de la comunicación,Licenciatura,2159
CU,Hombre,3,Ciencias sociales y derecho,Economía,Especialidad,156
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Especialidad,6
CU,Hombre,3,Ciencias sociales y derecho,Derecho,Especialidad,706
CU,Hombre,3,Ciencias sociales y derecho,Psicología,Doctorado,109
CU,Hombre,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con adultos mayores,Especialidad,1
CU,Hombre,4,Administración y negocios,Administración,Maestría,519
CU,Hombre,4,Administración y negocios,Administración,Licenciatura,3131
CU,Hombre,4,Administración y negocios,Mercadotecnia,Especialidad,15
CU,Hombre,4,Administración y negocios,Administración,Maestría,498
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Especialidad,55
CU,Hombre,4,Administración y negocios,Contaduría,Licenciatura,4151
CU,Hombre,4,Administración y negocios,Dirección de recursos humanos,Especialidad,21
CU,Hombre,4,Administración y negocios,Finanzas,Maestría,321
CU,Hombre,4,Administración y negocios,Mercadotecnia,Especialidad,17
CU,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,161
CU,Hombre,4,Administración y negocios,Contaduría,Licenciatura,3957
CU,Hombre,4,Administración y negocios,Valuación inmobiliaria,Especialidad,37
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Doctorado,38
CU,Hombre,4,Administración y negocios,Gerencia de proyectos,Especialidad,43
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Especialidad,222
CU,Hombre,4,Administración y negocios,Valuación inmobiliaria,Especialidad,39
CU,Hombre,4,Administración y negocios,Finanzas,Maestría,378
CU,Hombre,4,Administración y negocios,Auditoría,Maestría,140
CU,Hombre,4,Administración y negocios,Auditoría,Maestría,119
CU,Hombre,4,Administración y negocios,Alta dirección,Maestría,129
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Doctorado,27
CU,Hombre,4,Administración y negocios,Alta dirección,Especialidad,48
CU,Hombre,4,Administración y negocios,Mercadotecnia,Especialidad,18
CU,Hombre,4,Administración y negocios,Auditoría,Maestría,118
CU,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,218
CU,Hombre,4,Administración y negocios,Fiscal,Especialidad,115
CU,Hombre,4,Administración y negocios,Administración,Maestría,558
CU,Hombre,4,Administración y negocios,Fiscal,Especialidad,92
CU,Hombre,4,Administración y negocios,Alta dirección,Maestría,44
CU,Hombre,4,Administración y negocios,Contaduría,Licenciatura,4194
CU,Hombre,4,Administración y negocios,Finanzas,Maestría,344
CU,Hombre,4,Administración y negocios,Dirección de recursos humanos,Especialidad,19
CU,Hombre,4,Administración y negocios,Alta dirección,Especialidad,32
CU,Hombre,4,Administración y negocios,Administración gerontológica,Especialidad,9
CU,Hombre,4,Administración y negocios,Administración gerontológica,Especialidad,16
CU,Hombre,4,Administración y negocios,Alta dirección,Maestría,82
CU,Hombre,4,Administración y negocios,Finanzas,Maestría,437
CU,Hombre,4,Administración y negocios,Administración,Licenciatura,3283
CU,Hombre,4,Administración y negocios,Administración,Licenciatura,2922
CU,Hombre,4,Administración y negocios,Administración gerontológica,Especialidad,21
CU,Hombre,4,Administración y negocios,Valuación inmobiliaria,Especialidad,46
CU,Hombre,4,Administración y negocios,Alta dirección,Maestría,85
CU,Hombre,4,Administración y negocios,Auditoría,Maestría,117
CU,Hombre,4,Administración y negocios,Contaduría,Licenciatura,4151
CU,Hombre,4,Administración y negocios,Finanzas,Especialidad,0
CU,Hombre,4,Administración y negocios,Auditoría,Maestría,144
CU,Hombre,4,Administración y negocios,Gerencia de proyectos,Especialidad,61
CU,Hombre,4,Administración y negocios,Administración,Licenciatura,3209
CU,Hombre,4,Administración y negocios,Administración gerontológica,Especialidad,12
CU,Hombre,4,Administración y negocios,Administración,Maestría,574
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Doctorado,41
CU,Hombre,4,Administración y negocios,Contaduría,Licenciatura,4229
CU,Hombre,4,Administración y negocios,Gerencia de proyectos,Especialidad,64
CU,Hombre,4,Administración y negocios,Alta dirección,Especialidad,33
CU,Hombre,4,Administración y negocios,Administración,Licenciatura,3415
CU,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,52
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Doctorado,28
CU,Hombre,4,Administración y negocios,Fiscal,Especialidad,116
CU,Hombre,4,Administración y negocios,Finanzas,Maestría,335
CU,Hombre,4,Administración y negocios,Microfinanzas,Especialidad,14
CU,Hombre,4,Administración y negocios,Fiscal,Especialidad,113
CU,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,112
CU,Hombre,4,Administración y negocios,Alta dirección,Maestría,50
CU,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,219
CU,Hombre,4,Administración y negocios,Mercadotecnia,Especialidad,23
CU,Hombre,4,Administración y negocios,Dirección de recursos humanos,Especialidad,18
CU,Hombre,4,Administración y negocios,Ciencias de la administración,Doctorado,30
CU,Hombre,4,Administración y negocios,Alta dirección,Especialidad,36
CU,Hombre,4,Administración y negocios,Administración,Maestría,64
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Geografía,Maestría,32
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,89
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,28
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,153
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,226
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,88
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,148
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Geociencias,Licenciatura,56
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,45
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,42
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,22
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Geografía,Doctorado,39
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Física,Licenciatura,1471
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,53
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,112
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,103
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,144
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,132
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,92
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,82
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Matemáticas,Licenciatura,1014
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,209
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Nanotecnología,Licenciatura,70
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Geografía aplicada,Licenciatura,7
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,113
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,143
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,21
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,36
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,85
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física médica),Maestría,13
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,13
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias en ciencias de la tierra,Doctorado,98
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,63
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Nanotecnología,Licenciatura,72
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Matemáticas aplicadas,Licenciatura,266
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Matemáticas aplicadas,Licenciatura,238
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Geografía,Doctorado,46
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,69
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,71
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,33
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,174
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,9
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,12
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,41
CU,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,234
